order_id,customer_id,order_date,shipped_date,delivered_date,channel,promo_code,discount_pct,subtotal,shipping_cost,tax,order_total,status,is_first_order
O00005343,C004677,2023-03-24,2023-03-25,2023-03-28,referral,LOYAL15,0.1,24.29,5.99,1.94,32.22,delivered,True
O00005344,C004677,2023-04-06,2023-04-07,2023-04-09,organic_search,BFCM20,0.1,19.79,5.99,1.58,27.36,delivered,False
O00005345,C004678,2024-04-07,2024-04-08,2024-04-11,paid_social,,0.0,112.95,0.0,9.04,121.99,delivered,True
O00005346,C004679,2023-05-23,2023-05-24,2023-05-26,paid_search,,0.0,104.97,0.0,8.4,113.37,delivered,True
O00005347,C004679,2023-06-10,2023-06-11,2023-06-12,organic_search,LOYAL15,0.15,29.74,5.99,2.38,38.11,delivered,False
O00005348,C004680,2023-01-15,2023-01-16,2023-01-18,paid_social,,0.2,86.35,0.0,6.91,93.26,delivered,True
O00005349,C004683,2023-12-27,2023-12-28,2023-12-31,paid_social,,0.0,56.98,0.0,4.56,61.54,delivered,True
O00005350,C004685,2023-06-01,2023-06-02,2023-06-04,email,WELCOME10,0.2,18.39,5.99,1.47,25.85,delivered,True
O00005351,C004686,2023-08-05,2023-08-06,2023-08-10,email,,0.0,37.98,5.99,3.04,47.01,delivered,True
O00005352,C004687,2023-11-19,2023-11-20,2023-11-23,organic_search,,0.0,126.95,0.0,10.16,137.11,refunded,True
O00005353,C004688,2024-01-06,2024-01-07,2024-01-08,direct,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00005354,C004689,2024-01-15,2024-01-16,2024-01-18,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005355,C004689,2024-02-02,2024-02-03,2024-02-06,organic_search,,0.0,96.97,0.0,7.76,104.73,delivered,False
O00005356,C004689,2024-02-14,2024-02-15,2024-02-17,direct,SUMMER15,0.2,49.58,0.0,3.97,53.55,delivered,False
O00005357,C004689,2024-04-04,2024-04-05,2024-04-08,email,SUMMER15,0.2,111.17,0.0,8.89,120.06,delivered,False
O00005358,C004689,2024-05-24,2024-05-25,2024-05-30,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00005359,C004689,2024-05-26,2024-05-27,2024-05-29,email,,0.0,80.97,0.0,6.48,87.45,delivered,False
O00005360,C004689,2024-05-27,2024-05-28,2024-05-30,email,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00005361,C004689,2024-06-15,2024-06-16,2024-06-20,email,,0.0,37.98,5.99,3.04,47.01,delivered,False
O00005362,C004690,2023-12-16,2023-12-17,2023-12-18,organic_search,WELCOME10,0.15,30.58,5.99,2.45,39.02,delivered,True
O00005363,C004690,2023-12-26,2023-12-27,2023-12-30,paid_social,,0.0,56.98,0.0,4.56,61.54,delivered,False
O00005364,C004690,2024-03-12,2024-03-13,2024-03-15,direct,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00005365,C004690,2024-04-04,2024-04-05,2024-04-07,email,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00005366,C004690,2024-05-05,2024-05-06,2024-05-08,direct,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00005367,C004690,2024-05-08,2024-05-09,2024-05-12,organic_search,LOYAL15,0.15,19.54,5.99,1.56,27.09,delivered,False
O00005368,C004691,2024-01-07,2024-01-08,2024-01-10,paid_search,,0.2,55.18,0.0,4.41,59.59,delivered,True
O00005369,C004694,2024-01-16,2024-01-17,2024-01-21,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005370,C004694,2024-02-18,2024-02-19,2024-02-22,email,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00005371,C004694,2024-03-28,2024-03-29,2024-04-01,email,,0.0,77.98,0.0,6.24,84.22,delivered,False
O00005372,C004694,2024-04-12,2024-04-13,2024-04-15,direct,WELCOME10,0.1,35.09,5.99,2.81,43.89,delivered,False
O00005373,C004696,2023-03-22,2023-03-23,2023-03-26,email,,0.0,69.96,0.0,5.6,75.56,delivered,True
O00005374,C004697,2024-02-24,2024-02-25,2024-02-27,organic_search,,0.0,110.94,0.0,8.88,119.82,delivered,True
O00005375,C004698,2023-05-27,2023-05-28,2023-05-29,email,,0.0,17.99,5.99,1.44,25.42,delivered,False
O00005376,C004698,2023-06-01,2023-06-02,2023-06-06,direct,,0.0,53.98,0.0,4.32,58.3,delivered,False
O00005377,C004698,2023-07-24,2023-07-25,2023-07-28,organic_social,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00005378,C004699,2024-04-18,2024-04-19,2024-04-22,organic_search,,0.0,76.97,0.0,6.16,83.13,delivered,True
O00005379,C004701,2023-10-17,2023-10-18,2023-10-21,paid_search,,0.0,221.94,0.0,17.76,239.7,delivered,False
O00005380,C004701,2023-10-31,2023-11-01,2023-11-02,paid_social,BFCM20,0.15,79.86,0.0,6.39,86.25,delivered,False
O00005381,C004701,2023-11-03,2023-11-04,2023-11-05,email,,0.0,40.98,5.99,3.28,50.25,delivered,False
O00005382,C004701,2023-11-10,2023-11-11,2023-11-13,direct,,0.0,39.98,5.99,3.2,49.17,delivered,False
O00005383,C004701,2023-12-04,2023-12-05,2023-12-08,direct,WELCOME10,0.2,28.78,5.99,2.3,37.07,delivered,False
O00005384,C004701,2024-01-28,2024-01-29,2024-02-01,email,,0.0,53.97,0.0,4.32,58.29,delivered,False
O00005385,C004701,2024-03-05,2024-03-06,2024-03-08,paid_social,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00005386,C004702,2024-02-14,2024-02-15,2024-02-17,direct,,0.0,84.97,0.0,6.8,91.77,delivered,True
O00005387,C004703,2024-01-29,2024-01-30,2024-02-04,organic_search,SUMMER15,0.1,19.79,5.99,1.58,27.36,delivered,True
O00005388,C004704,2024-04-16,2024-04-17,2024-04-19,paid_social,,0.0,76.97,0.0,6.16,83.13,delivered,True
O00005389,C004705,2024-04-10,2024-04-11,2024-04-14,organic_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00005390,C004706,2023-12-03,2023-12-04,2023-12-06,email,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00005391,C004709,2024-04-21,2024-04-22,2024-04-24,email,SUMMER15,0.15,33.14,5.99,2.65,41.78,delivered,True
O00005392,C004710,2023-08-13,2023-08-14,2023-08-16,email,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00005393,C004712,2024-03-17,2024-03-18,2024-03-23,paid_social,,0.0,98.96,0.0,7.92,106.88,delivered,True
O00005394,C004713,2023-12-22,2023-12-23,2023-12-25,direct,WELCOME10,0.2,31.19,5.99,2.5,39.68,delivered,True
O00005395,C004714,2024-03-28,2024-03-29,2024-04-01,direct,WELCOME10,0.15,39.08,5.99,3.13,48.2,delivered,True
O00005396,C004715,2023-04-05,2023-04-06,2023-04-08,organic_search,,0.0,57.97,0.0,4.64,62.61,delivered,False
O00005397,C004716,2024-05-06,2024-05-07,2024-05-10,paid_social,BFCM20,0.1,31.49,5.99,2.52,40.0,delivered,True
O00005398,C004717,2023-03-23,2023-03-24,2023-03-27,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005399,C004717,2023-03-25,2023-03-26,2023-03-30,email,,0.0,43.98,5.99,3.52,53.49,delivered,False
O00005400,C004717,2023-05-07,2023-05-08,2023-05-11,direct,BFCM20,0.1,65.67,0.0,5.25,70.92,delivered,False
O00005401,C004721,2023-10-03,2023-10-04,2023-10-09,paid_social,LOYAL15,0.2,46.38,0.0,3.71,50.09,delivered,True
O00005402,C004722,2024-01-09,2024-01-10,2024-01-12,organic_search,,0.0,94.96,0.0,7.6,102.56,delivered,True
O00005403,C004723,2024-01-07,2024-01-08,2024-01-13,organic_search,,0.0,56.98,0.0,4.56,61.54,delivered,True
O00005404,C004724,2023-04-14,2023-04-15,2023-04-19,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00005405,C004724,2023-04-29,2023-04-30,2023-05-05,email,BFCM20,0.2,83.98,0.0,6.72,90.7,delivered,False
O00005406,C004725,2024-02-07,2024-02-08,2024-02-13,paid_social,WELCOME10,0.1,17.09,5.99,1.37,24.45,delivered,True
O00005407,C004727,2023-09-10,2023-09-11,2023-09-14,paid_social,,0.0,37.98,5.99,3.04,47.01,delivered,False
O00005408,C004729,2023-03-19,2023-03-20,2023-03-23,paid_social,,0.2,24.78,5.99,1.98,32.75,delivered,True
O00005409,C004730,2023-10-05,2023-10-06,2023-10-07,organic_search,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00005410,C004731,2024-04-06,2024-04-07,2024-04-10,paid_search,SUMMER15,0.1,35.07,5.99,2.81,43.87,delivered,True
O00005411,C004731,2024-06-19,2024-06-20,2024-06-21,direct,,0.0,69.98,0.0,5.6,75.58,delivered,False
O00005412,C004731,2024-06-27,2024-06-28,2024-06-29,paid_social,,0.0,102.94,0.0,8.24,111.18,delivered,False
O00005413,C004732,2024-05-10,2024-05-11,2024-05-16,paid_social,BFCM20,0.15,48.43,0.0,3.87,52.3,delivered,True
O00005414,C004733,2023-12-01,2023-12-02,2023-12-06,organic_search,WELCOME10,0.15,96.02,0.0,7.68,103.7,delivered,True
O00005415,C004734,2023-10-17,2023-10-18,2023-10-20,paid_search,,0.0,92.97,0.0,7.44,100.41,delivered,True
O00005416,C004735,2024-06-12,2024-06-13,2024-06-15,paid_search,LOYAL15,0.1,71.96,0.0,5.76,77.72,delivered,True
O00005417,C004736,2023-05-28,2023-05-29,2023-05-31,paid_social,,0.0,80.97,0.0,6.48,87.45,delivered,True
O00005418,C004737,2023-01-29,2023-01-30,2023-02-01,direct,SUMMER15,0.15,59.48,0.0,4.76,64.24,delivered,True
O00005419,C004738,2023-07-21,2023-07-22,2023-07-25,direct,LOYAL15,0.2,33.58,5.99,2.69,42.26,delivered,True
O00005420,C004739,2023-06-26,2023-06-27,2023-07-01,organic_search,LOYAL15,0.15,42.48,5.99,3.4,51.87,delivered,False
O00005421,C004739,2023-07-03,2023-07-04,2023-07-07,organic_search,,0.0,37.98,5.99,3.04,47.01,delivered,False
O00005422,C004739,2023-09-03,2023-09-04,2023-09-06,organic_search,BFCM20,0.2,15.19,5.99,1.22,22.4,delivered,False
O00005423,C004741,2023-08-25,2023-08-26,2023-08-28,paid_search,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00005424,C004742,2024-05-19,2024-05-20,2024-05-22,referral,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005425,C004743,2024-02-23,2024-02-24,2024-02-29,organic_search,,0.0,38.97,5.99,3.12,48.08,delivered,True
O00005426,C004743,2024-05-06,2024-05-07,2024-05-10,email,,0.0,131.96,0.0,10.56,142.52,delivered,False
O00005427,C004743,2024-05-07,2024-05-08,2024-05-13,direct,,0.0,57.97,0.0,4.64,62.61,delivered,False
O00005428,C004744,2023-12-30,2023-12-31,2024-01-03,paid_social,SUMMER15,0.15,59.48,0.0,4.76,64.24,delivered,True
O00005429,C004745,2023-10-10,2023-10-11,2023-10-15,organic_search,,0.0,25.98,5.99,2.08,34.05,delivered,True
O00005430,C004747,2024-04-23,2024-04-24,2024-04-27,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00005431,C004748,2024-01-31,2024-02-01,2024-02-06,organic_search,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00005432,C004748,2024-02-12,2024-02-13,2024-02-17,paid_social,,0.15,16.14,5.99,1.29,23.42,delivered,False
O00005433,C004748,2024-02-21,2024-02-22,2024-02-27,paid_social,,0.0,22.99,5.99,1.84,30.82,delivered,False
O00005434,C004748,2024-02-29,2024-03-01,2024-03-06,direct,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00005435,C004748,2024-03-28,2024-03-29,2024-04-01,organic_social,,0.0,18.99,5.99,1.52,26.5,delivered,False
O00005436,C004748,2024-04-29,2024-04-30,2024-05-03,email,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00005437,C004748,2024-06-10,2024-06-11,2024-06-15,paid_search,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00005438,C004751,2024-03-07,2024-03-08,2024-03-09,organic_search,,0.0,40.98,5.99,3.28,50.25,delivered,True
O00005439,C004752,2024-03-12,2024-03-13,2024-03-15,email,LOYAL15,0.2,56.77,0.0,4.54,61.31,delivered,True
O00005440,C004753,2023-12-18,2023-12-19,2023-12-22,paid_search,,0.0,37.98,5.99,3.04,47.01,delivered,True
O00005441,C004753,2023-12-26,2023-12-27,2023-12-29,paid_social,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00005442,C004755,2023-09-28,2023-09-29,2023-10-02,paid_search,BFCM20,0.1,66.58,0.0,5.33,71.91,delivered,True
O00005443,C004756,2024-06-18,2024-06-19,2024-06-21,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00005444,C004758,2024-03-09,2024-03-10,2024-03-12,direct,WELCOME10,0.1,43.18,5.99,3.45,52.62,delivered,True
O00005445,C004759,2023-07-12,2023-07-13,2023-07-14,direct,,0.0,45.98,0.0,3.68,49.66,delivered,True
O00005446,C004760,2023-02-22,2023-02-23,2023-02-26,direct,,0.0,88.96,0.0,7.12,96.08,delivered,True
O00005447,C004760,2023-03-21,2023-03-22,2023-03-24,paid_search,WELCOME10,0.2,30.38,5.99,2.43,38.8,delivered,False
O00005448,C004760,2023-05-24,2023-05-25,2023-05-28,paid_social,,0.0,43.98,5.99,3.52,53.49,delivered,False
O00005449,C004760,2023-07-20,2023-07-21,2023-07-24,direct,,0.0,53.98,0.0,4.32,58.3,delivered,False
O00005450,C004760,2023-07-21,2023-07-22,2023-07-24,email,,0.0,69.96,0.0,5.6,75.56,delivered,False
O00005451,C004760,2023-08-27,2023-08-28,2023-08-29,direct,,0.0,158.95,0.0,12.72,171.67,delivered,False
O00005452,C004760,2024-01-15,2024-01-16,2024-01-21,organic_search,,0.0,40.98,5.99,3.28,50.25,delivered,False
O00005453,C004760,2024-02-22,2024-02-23,2024-02-28,direct,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00005454,C004760,2024-06-10,2024-06-11,2024-06-14,organic_search,,0.0,39.98,5.99,3.2,49.17,delivered,False
O00005455,C004760,2024-06-17,2024-06-18,2024-06-20,paid_social,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00005456,C004762,2023-05-31,2023-06-01,2023-06-06,direct,,0.0,132.94,0.0,10.64,143.58,delivered,True
O00005457,C004763,2024-05-30,2024-05-31,2024-06-03,referral,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005458,C004763,2024-06-21,2024-06-22,2024-06-25,direct,,0.0,53.98,0.0,4.32,58.3,cancelled,False
O00005459,C004764,2023-12-02,2023-12-03,2023-12-04,paid_social,,0.2,43.18,5.99,3.45,52.62,delivered,True
O00005460,C004764,2024-01-03,2024-01-04,2024-01-06,email,,0.0,61.98,0.0,4.96,66.94,delivered,False
O00005461,C004764,2024-01-04,2024-01-05,2024-01-07,organic_search,,0.0,92.97,0.0,7.44,100.41,delivered,False
O00005462,C004764,2024-03-08,2024-03-09,2024-03-12,email,,0.0,35.98,5.99,2.88,44.85,delivered,False
O00005463,C004764,2024-03-26,2024-03-27,2024-03-29,paid_search,,0.0,80.97,0.0,6.48,87.45,delivered,False
O00005464,C004764,2024-03-27,2024-03-28,2024-03-31,organic_search,BFCM20,0.15,15.29,5.99,1.22,22.5,delivered,False
O00005465,C004764,2024-04-27,2024-04-28,2024-05-03,paid_social,,0.0,38.99,5.99,3.12,48.1,delivered,False
O00005466,C004764,2024-04-28,2024-04-29,2024-05-03,direct,BFCM20,0.2,63.96,0.0,5.12,69.08,delivered,False
O00005467,C004764,2024-04-29,2024-04-30,2024-05-03,direct,,0.0,66.97,0.0,5.36,72.33,refunded,False
O00005468,C004765,2023-11-29,2023-11-30,2023-12-01,paid_social,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005469,C004768,2023-05-22,2023-05-23,2023-05-25,paid_social,LOYAL15,0.2,42.38,5.99,3.39,51.76,delivered,True
O00005470,C004770,2023-04-02,2023-04-03,2023-04-05,organic_search,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005471,C004771,2024-04-16,2024-04-17,2024-04-19,paid_social,,0.0,77.98,0.0,6.24,84.22,delivered,True
O00005472,C004772,2023-10-07,2023-10-08,2023-10-12,email,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00005473,C004772,2023-10-10,2023-10-11,2023-10-14,organic_search,,0.1,48.58,0.0,3.89,52.47,delivered,False
O00005474,C004772,2023-11-11,2023-11-12,2023-11-15,organic_social,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00005475,C004772,2023-12-20,2023-12-21,2023-12-22,email,SUMMER15,0.2,15.19,5.99,1.22,22.4,delivered,False
O00005476,C004773,2023-08-04,2023-08-05,2023-08-07,email,,0.0,94.96,0.0,7.6,102.56,delivered,True
O00005477,C004774,2024-04-05,2024-04-06,2024-04-08,referral,SUMMER15,0.2,27.99,5.99,2.24,36.22,refunded,True
O00005478,C004778,2024-03-20,2024-03-21,2024-03-24,referral,BFCM20,0.15,15.29,5.99,1.22,22.5,delivered,True
O00005479,C004778,2024-05-11,2024-05-12,2024-05-15,direct,,0.0,26.99,5.99,2.16,35.14,delivered,False
O00005480,C004778,2024-05-21,2024-05-22,2024-05-26,paid_search,BFCM20,0.2,77.55,0.0,6.2,83.75,delivered,False
O00005481,C004779,2023-04-30,2023-05-01,2023-05-03,organic_social,,0.0,43.98,5.99,3.52,53.49,delivered,True
O00005482,C004781,2023-07-28,2023-07-29,2023-07-31,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005483,C004781,2023-08-27,2023-08-28,2023-08-30,direct,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00005484,C004782,2023-11-22,2023-11-23,2023-11-25,paid_search,LOYAL15,0.15,54.37,0.0,4.35,58.72,delivered,True
O00005485,C004783,2023-08-28,2023-08-29,2023-08-31,paid_social,LOYAL15,0.2,29.58,5.99,2.37,37.94,delivered,True
O00005486,C004784,2023-08-05,2023-08-06,2023-08-10,organic_search,,0.1,19.79,5.99,1.58,27.36,delivered,True
O00005487,C004786,2024-01-12,2024-01-13,2024-01-16,email,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005488,C004787,2023-11-27,2023-11-28,2023-12-01,referral,,0.0,96.97,0.0,7.76,104.73,delivered,True
O00005489,C004788,2024-06-17,2024-06-18,2024-06-23,paid_search,WELCOME10,0.2,64.77,0.0,5.18,69.95,delivered,False
O00005490,C004789,2023-05-03,2023-05-04,2023-05-07,paid_social,BFCM20,0.15,37.38,5.99,2.99,46.36,delivered,True
O00005491,C004790,2023-10-21,2023-10-22,2023-10-25,email,,0.0,53.97,0.0,4.32,58.29,delivered,True
O00005492,C004790,2024-01-03,2024-01-04,2024-01-06,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,False
O00005493,C004790,2024-01-20,2024-01-21,2024-01-24,email,,0.0,68.97,0.0,5.52,74.49,delivered,False
O00005494,C004790,2024-02-08,2024-02-09,2024-02-14,direct,SUMMER15,0.15,32.28,5.99,2.58,40.85,delivered,False
O00005495,C004793,2023-04-26,2023-04-27,2023-04-30,paid_social,,0.0,133.95,0.0,10.72,144.67,delivered,True
O00005496,C004794,2023-11-05,2023-11-06,2023-11-09,paid_search,WELCOME10,0.15,41.63,5.99,3.33,50.95,delivered,True
O00005497,C004795,2023-10-06,2023-10-07,2023-10-11,organic_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00005498,C004797,2023-05-22,2023-05-23,2023-05-25,direct,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005499,C004797,2023-08-07,2023-08-08,2023-08-10,email,,0.0,69.98,0.0,5.6,75.58,delivered,False
O00005500,C004797,2023-08-18,2023-08-19,2023-08-21,organic_social,,0.0,83.97,0.0,6.72,90.69,delivered,False
O00005501,C004798,2023-12-16,2023-12-17,2023-12-22,paid_social,BFCM20,0.1,83.67,0.0,6.69,90.36,delivered,True
O00005502,C004799,2024-01-18,2024-01-19,2024-01-23,email,LOYAL15,0.1,20.69,5.99,1.66,28.34,delivered,True
O00005503,C004800,2023-09-12,2023-09-13,2023-09-17,organic_search,,0.0,150.95,0.0,12.08,163.03,delivered,True
O00005504,C004802,2024-04-14,2024-04-15,2024-04-17,paid_social,LOYAL15,0.1,19.79,5.99,1.58,27.36,delivered,True
O00005505,C004803,2024-04-29,2024-04-30,2024-05-02,paid_social,BFCM20,0.15,52.66,0.0,4.21,56.87,delivered,True
O00005506,C004804,2023-06-18,2023-06-19,2023-06-22,email,,0.0,61.98,0.0,4.96,66.94,delivered,True
O00005507,C004805,2024-05-08,2024-05-09,2024-05-11,paid_social,,0.0,101.95,0.0,8.16,110.11,delivered,True
O00005508,C004806,2023-10-02,2023-10-03,2023-10-04,paid_search,BFCM20,0.2,43.18,5.99,3.45,52.62,delivered,True
O00005509,C004807,2023-01-11,2023-01-12,2023-01-16,paid_social,,0.0,69.98,0.0,5.6,75.58,delivered,True
O00005510,C004809,2023-03-19,2023-03-20,2023-03-23,paid_search,,0.0,12.99,5.99,1.04,20.02,delivered,False
O00005511,C004810,2024-02-05,2024-02-06,2024-02-09,paid_social,,0.0,79.96,0.0,6.4,86.36,delivered,True
O00005512,C004810,2024-03-24,2024-03-25,2024-03-28,organic_search,,0.0,34.99,5.99,2.8,43.78,delivered,False
O00005513,C004811,2023-02-20,2023-02-21,2023-02-24,direct,,0.0,38.99,5.99,3.12,48.1,delivered,True
O00005514,C004813,2024-02-11,2024-02-12,2024-02-13,email,,0.0,40.98,5.99,3.28,50.25,delivered,True
O00005515,C004815,2023-11-02,2023-11-03,2023-11-05,direct,SUMMER15,0.1,56.67,0.0,4.53,61.2,delivered,True
O00005516,C004816,2023-10-03,2023-10-04,2023-10-06,paid_search,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005517,C004819,2023-11-20,2023-11-21,2023-11-23,direct,,0.0,100.95,0.0,8.08,109.03,delivered,False
O00005518,C004823,2024-04-04,2024-04-05,2024-04-08,organic_search,WELCOME10,0.1,94.47,0.0,7.56,102.03,delivered,True
O00005519,C004823,2024-04-17,2024-04-18,2024-04-19,paid_social,LOYAL15,0.2,27.99,5.99,2.24,36.22,delivered,False
O00005520,C004824,2023-12-25,2023-12-26,2023-12-27,paid_social,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005521,C004825,2023-05-12,2023-05-13,2023-05-16,paid_social,,0.0,17.99,5.99,1.44,25.42,delivered,True
O00005522,C004827,2024-03-19,2024-03-20,2024-03-23,email,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00005523,C004827,2024-05-08,2024-05-09,2024-05-12,direct,LOYAL15,0.1,31.49,5.99,2.52,40.0,delivered,False
O00005524,C004828,2023-02-03,2023-02-04,2023-02-08,referral,,0.0,22.99,5.99,1.84,30.82,delivered,True
O00005525,C004828,2023-03-20,2023-03-21,2023-03-22,direct,,0.0,47.97,0.0,3.84,51.81,delivered,False
O00005526,C004829,2024-04-19,2024-04-20,2024-04-23,paid_search,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00005527,C004831,2023-11-07,2023-11-08,2023-11-12,organic_search,SUMMER15,0.2,18.39,5.99,1.47,25.85,delivered,True
O00005528,C004832,2023-11-04,2023-11-05,2023-11-08,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005529,C004834,2023-12-08,2023-12-09,2023-12-13,referral,,0.0,88.97,0.0,7.12,96.09,delivered,True
O00005530,C004835,2023-09-07,2023-09-08,2023-09-11,direct,BFCM20,0.1,51.28,0.0,4.1,55.38,delivered,False
O00005531,C004836,2023-04-26,2023-04-27,2023-04-29,paid_social,,0.0,39.98,5.99,3.2,49.17,delivered,True
O00005532,C004836,2023-05-01,2023-05-02,2023-05-04,email,,0.0,92.96,0.0,7.44,100.4,delivered,False
O00005533,C004837,2023-02-10,2023-02-11,2023-02-12,direct,,0.0,18.99,5.99,1.52,26.5,delivered,True
O00005534,C004838,2024-06-17,2024-06-18,2024-06-21,organic_search,,0.0,73.98,0.0,5.92,79.9,delivered,True
O00005535,C004838,2024-06-22,2024-06-23,2024-06-26,email,,0.0,47.98,0.0,3.84,51.82,delivered,False
O00005536,C004839,2023-07-11,2023-07-12,2023-07-15,email,,0.0,34.99,5.99,2.8,43.78,delivered,True
O00005537,C004839,2023-09-04,2023-09-05,2023-09-07,paid_social,,0.0,48.98,0.0,3.92,52.9,delivered,False
O00005538,C004840,2023-08-26,2023-08-27,2023-08-30,paid_search,,0.0,21.99,5.99,1.76,29.74,delivered,True
O00005539,C004841,2023-12-14,2023-12-15,2023-12-16,paid_search,,0.0,12.99,5.99,1.04,20.02,delivered,True
O00005540,C004842,2024-05-17,2024-05-18,2024-05-20,paid_search,SUMMER15,0.1,17.09,5.99,1.37,24.45,delivered,True
O00005541,C004843,2023-12-13,2023-12-14,2023-12-19,email,,0.0,172.94,0.0,13.84,186.78,delivered,True
O00005542,C004844,2023-05-02,2023-05-03,2023-05-07,referral,,0.0,107.96,0.0,8.64,116.6,delivered,True
O00005543,C004845,2023-06-19,2023-06-20,2023-06-22,paid_search,,0.0,116.97,0.0,9.36,126.33,delivered,True
O00005544,C004846,2024-04-14,2024-04-15,2024-04-17,direct,,0.0,88.97,0.0,7.12,96.09,delivered,False
O00005545,C004847,2023-07-17,2023-07-18,2023-07-21,paid_social,,0.0,26.99,5.99,2.16,35.14,delivered,True
O00005546,C004849,2023-08-25,2023-08-26,2023-08-31,paid_social,SUMMER15,0.15,18.69,5.99,1.5,26.18,delivered,True
