spend_id,date,platform,campaign_id,campaign_name,impressions,clicks,ctr,spend,conversions,conversion_value,roas
AD00002227,2023-11-15,google_ads,GS001,Brand Keywords,715,32,0.0448,62.2,2,56.2,0.9
AD00002228,2023-11-15,google_ads,GS002,Coffee Subscription,2136,105,0.0492,73.76,4,133.06,1.8
AD00002229,2023-11-15,google_ads,GS003,Competitor Conquesting,1481,65,0.0439,46.51,2,77.1,1.66
AD00002230,2023-11-15,meta_ads,FB001,Prospecting — Interest,6324,154,0.0245,81.52,3,154.78,1.9
AD00002231,2023-11-15,meta_ads,FB002,Retargeting — Site Visitors,6581,123,0.0187,69.7,3,130.65,1.87
AD00002232,2023-11-15,meta_ads,FB003,LAL — Top Customers,2437,32,0.0133,47.32,1,50.71,1.07
AD00002233,2023-11-15,meta_ads,IG001,Instagram — Story Ads,6195,84,0.0137,64.99,1,30.62,0.47
AD00002234,2023-11-16,google_ads,GS001,Brand Keywords,1189,43,0.0362,61.74,1,44.29,0.72
AD00002235,2023-11-16,google_ads,GS002,Coffee Subscription,1269,55,0.0433,41.98,3,139.28,3.32
AD00002236,2023-11-16,google_ads,GS003,Competitor Conquesting,692,35,0.0506,60.8,2,89.96,1.48
AD00002237,2023-11-16,meta_ads,FB001,Prospecting — Interest,5798,54,0.0094,72.77,1,48.49,0.67
AD00002238,2023-11-16,meta_ads,FB002,Retargeting — Site Visitors,7178,61,0.0086,73.65,1,48.92,0.66
AD00002239,2023-11-16,meta_ads,FB003,LAL — Top Customers,3043,45,0.0148,60.62,0,0.0,0.0
AD00002240,2023-11-16,meta_ads,IG001,Instagram — Story Ads,3776,55,0.0148,63.75,1,39.34,0.62
AD00002241,2023-11-17,google_ads,GS001,Brand Keywords,883,32,0.0362,68.29,2,78.27,1.15
AD00002242,2023-11-17,google_ads,GS002,Coffee Subscription,1566,90,0.0575,63.13,5,205.83,3.26
AD00002243,2023-11-17,google_ads,GS003,Competitor Conquesting,2299,74,0.0322,59.91,5,252.38,4.21
AD00002244,2023-11-17,meta_ads,FB001,Prospecting — Interest,3860,95,0.0248,75.85,2,87.54,1.15
AD00002245,2023-11-17,meta_ads,FB002,Retargeting — Site Visitors,5118,121,0.0238,63.93,3,113.79,1.78
AD00002246,2023-11-17,meta_ads,FB003,LAL — Top Customers,3274,43,0.0133,47.84,0,0.0,0.0
AD00002247,2023-11-17,meta_ads,IG001,Instagram — Story Ads,8376,158,0.0189,74.13,4,119.6,1.61
AD00002248,2023-11-18,google_ads,GS001,Brand Keywords,1875,83,0.0443,48.24,3,128.15,2.66
AD00002249,2023-11-18,google_ads,GS002,Coffee Subscription,2056,69,0.0336,66.44,3,144.2,2.17
AD00002250,2023-11-18,google_ads,GS003,Competitor Conquesting,1249,67,0.0536,57.41,5,170.73,2.97
AD00002251,2023-11-18,meta_ads,FB001,Prospecting — Interest,5284,88,0.0168,53.37,1,46.17,0.87
AD00002252,2023-11-18,meta_ads,FB002,Retargeting — Site Visitors,4152,98,0.0237,79.6,2,60.29,0.76
AD00002253,2023-11-18,meta_ads,FB003,LAL — Top Customers,10278,106,0.0104,89.01,3,131.13,1.47
AD00002254,2023-11-18,meta_ads,IG001,Instagram — Story Ads,3801,71,0.0189,82.42,2,108.0,1.31
AD00002255,2023-11-19,google_ads,GS001,Brand Keywords,445,24,0.0539,52.94,1,52.36,0.99
AD00002256,2023-11-19,google_ads,GS002,Coffee Subscription,899,36,0.04,49.06,2,106.67,2.17
AD00002257,2023-11-19,google_ads,GS003,Competitor Conquesting,792,24,0.0303,47.18,1,41.99,0.89
AD00002258,2023-11-19,meta_ads,FB001,Prospecting — Interest,2817,22,0.008,54.21,0,0.0,0.0
AD00002259,2023-11-19,meta_ads,FB002,Retargeting — Site Visitors,5641,59,0.0105,92.64,1,29.89,0.32
AD00002260,2023-11-19,meta_ads,FB003,LAL — Top Customers,5326,44,0.0083,69.24,1,35.94,0.52
AD00002261,2023-11-19,meta_ads,IG001,Instagram — Story Ads,2624,36,0.0141,53.78,0,0.0,0.0
AD00002262,2023-11-20,google_ads,GS001,Brand Keywords,1534,57,0.0372,72.35,2,108.23,1.5
AD00002263,2023-11-20,google_ads,GS002,Coffee Subscription,798,37,0.0464,55.51,1,41.6,0.75
AD00002264,2023-11-20,google_ads,GS003,Competitor Conquesting,3370,105,0.0312,82.11,6,243.55,2.97
AD00002265,2023-11-20,meta_ads,FB001,Prospecting — Interest,4263,54,0.0127,68.56,0,0.0,0.0
AD00002266,2023-11-20,meta_ads,FB002,Retargeting — Site Visitors,4179,45,0.0109,44.89,0,0.0,0.0
AD00002267,2023-11-20,meta_ads,FB003,LAL — Top Customers,3096,47,0.0154,56.73,0,0.0,0.0
AD00002268,2023-11-20,meta_ads,IG001,Instagram — Story Ads,4907,116,0.0238,74.94,3,124.46,1.66
AD00002269,2023-11-21,google_ads,GS001,Brand Keywords,680,36,0.0529,47.51,1,37.28,0.78
AD00002270,2023-11-21,google_ads,GS002,Coffee Subscription,1236,71,0.0574,46.5,3,155.31,3.34
AD00002271,2023-11-21,google_ads,GS003,Competitor Conquesting,503,26,0.0517,51.31,0,0.0,0.0
AD00002272,2023-11-21,meta_ads,FB001,Prospecting — Interest,5049,75,0.015,58.47,2,100.89,1.73
AD00002273,2023-11-21,meta_ads,FB002,Retargeting — Site Visitors,2947,31,0.0106,51.64,0,0.0,0.0
AD00002274,2023-11-21,meta_ads,FB003,LAL — Top Customers,3261,38,0.0118,65.01,0,0.0,0.0
AD00002275,2023-11-21,meta_ads,IG001,Instagram — Story Ads,5068,61,0.0122,52.21,2,61.66,1.18
AD00002276,2023-11-22,google_ads,GS001,Brand Keywords,1992,76,0.0382,58.25,5,239.56,4.11
AD00002277,2023-11-22,google_ads,GS002,Coffee Subscription,1336,54,0.0404,44.12,3,153.43,3.48
AD00002278,2023-11-22,google_ads,GS003,Competitor Conquesting,994,30,0.0302,60.45,1,29.22,0.48
AD00002279,2023-11-22,meta_ads,FB001,Prospecting — Interest,3921,72,0.0185,56.27,1,47.39,0.84
AD00002280,2023-11-22,meta_ads,FB002,Retargeting — Site Visitors,4930,90,0.0184,72.04,3,146.38,2.03
AD00002281,2023-11-22,meta_ads,FB003,LAL — Top Customers,4235,71,0.0169,77.6,1,37.77,0.49
AD00002282,2023-11-22,meta_ads,IG001,Instagram — Story Ads,4094,66,0.0162,59.2,1,43.77,0.74
AD00002283,2023-11-23,google_ads,GS001,Brand Keywords,464,25,0.0539,52.25,1,52.41,1.0
AD00002284,2023-11-23,google_ads,GS002,Coffee Subscription,1060,44,0.0415,60.86,2,58.16,0.96
AD00002285,2023-11-23,google_ads,GS003,Competitor Conquesting,436,25,0.0573,56.01,1,33.38,0.6
AD00002286,2023-11-23,meta_ads,FB001,Prospecting — Interest,4622,84,0.0182,52.46,1,44.1,0.84
AD00002287,2023-11-23,meta_ads,FB002,Retargeting — Site Visitors,2850,48,0.0169,42.47,1,45.03,1.06
AD00002288,2023-11-23,meta_ads,FB003,LAL — Top Customers,2765,37,0.0135,51.03,1,30.66,0.6
AD00002289,2023-11-23,meta_ads,IG001,Instagram — Story Ads,3549,33,0.0094,50.29,0,0.0,0.0
AD00002290,2023-11-24,google_ads,GS001,Brand Keywords,2033,68,0.0334,147.06,5,252.95,1.72
AD00002291,2023-11-24,google_ads,GS002,Coffee Subscription,3153,170,0.0539,233.83,6,303.39,1.3
AD00002292,2023-11-24,google_ads,GS003,Competitor Conquesting,5230,164,0.0314,157.7,6,318.12,2.02
AD00002293,2023-11-24,meta_ads,FB001,Prospecting — Interest,16456,353,0.0215,207.52,5,216.95,1.05
AD00002294,2023-11-24,meta_ads,FB002,Retargeting — Site Visitors,6815,73,0.0108,139.1,2,88.83,0.64
AD00002295,2023-11-24,meta_ads,FB003,LAL — Top Customers,13271,143,0.0108,185.53,2,85.61,0.46
AD00002296,2023-11-24,meta_ads,IG001,Instagram — Story Ads,14518,187,0.0129,150.7,4,143.36,0.95
AD00002297,2023-11-25,google_ads,GS001,Brand Keywords,681,22,0.0323,46.35,1,32.38,0.7
AD00002298,2023-11-25,google_ads,GS002,Coffee Subscription,2539,99,0.039,72.55,4,138.76,1.91
AD00002299,2023-11-25,google_ads,GS003,Competitor Conquesting,1167,65,0.0557,69.97,3,147.65,2.11
AD00002300,2023-11-25,meta_ads,FB001,Prospecting — Interest,2674,37,0.0139,58.78,0,0.0,0.0
AD00002301,2023-11-25,meta_ads,FB002,Retargeting — Site Visitors,4290,101,0.0237,73.28,2,66.37,0.91
AD00002302,2023-11-25,meta_ads,FB003,LAL — Top Customers,7325,140,0.0192,68.93,4,113.79,1.65
AD00002303,2023-11-25,meta_ads,IG001,Instagram — Story Ads,3447,56,0.0164,59.19,0,0.0,0.0
AD00002304,2023-11-26,google_ads,GS001,Brand Keywords,1534,75,0.0489,79.69,5,249.55,3.13
AD00002305,2023-11-26,google_ads,GS002,Coffee Subscription,946,40,0.0423,80.92,2,77.69,0.96
AD00002306,2023-11-26,google_ads,GS003,Competitor Conquesting,716,34,0.0475,63.47,2,88.89,1.4
AD00002307,2023-11-26,meta_ads,FB001,Prospecting — Interest,4408,65,0.0148,82.58,1,39.78,0.48
AD00002308,2023-11-26,meta_ads,FB002,Retargeting — Site Visitors,9842,107,0.0109,89.17,4,123.96,1.39
AD00002309,2023-11-26,meta_ads,FB003,LAL — Top Customers,6343,156,0.0246,79.74,6,288.58,3.62
AD00002310,2023-11-26,meta_ads,IG001,Instagram — Story Ads,2492,27,0.011,54.68,0,0.0,0.0
AD00002311,2023-11-27,google_ads,GS001,Brand Keywords,4744,190,0.0401,116.15,15,723.98,6.23
AD00002312,2023-11-27,google_ads,GS002,Coffee Subscription,1191,49,0.0411,93.09,3,137.37,1.48
AD00002313,2023-11-27,google_ads,GS003,Competitor Conquesting,2227,132,0.0593,142.6,6,258.45,1.81
AD00002314,2023-11-27,meta_ads,FB001,Prospecting — Interest,12398,239,0.0193,149.15,6,245.87,1.65
AD00002315,2023-11-27,meta_ads,FB002,Retargeting — Site Visitors,6080,57,0.0095,117.96,1,49.08,0.42
AD00002316,2023-11-27,meta_ads,FB003,LAL — Top Customers,10916,181,0.0166,91.81,5,156.86,1.71
AD00002317,2023-11-27,meta_ads,IG001,Instagram — Story Ads,4846,93,0.0192,106.58,3,84.51,0.79
AD00002318,2023-11-28,google_ads,GS001,Brand Keywords,2274,71,0.0312,47.84,2,66.2,1.38
AD00002319,2023-11-28,google_ads,GS002,Coffee Subscription,416,24,0.0577,45.76,1,53.62,1.17
AD00002320,2023-11-28,google_ads,GS003,Competitor Conquesting,679,37,0.0545,79.75,1,45.37,0.57
AD00002321,2023-11-28,meta_ads,FB001,Prospecting — Interest,4514,61,0.0137,57.51,1,39.22,0.68
AD00002322,2023-11-28,meta_ads,FB002,Retargeting — Site Visitors,3757,38,0.0103,75.0,0,0.0,0.0
AD00002323,2023-11-28,meta_ads,FB003,LAL — Top Customers,4599,58,0.0128,45.49,2,69.2,1.52
AD00002324,2023-11-28,meta_ads,IG001,Instagram — Story Ads,4337,91,0.0211,75.38,1,45.47,0.6
AD00002325,2023-11-29,google_ads,GS001,Brand Keywords,907,53,0.0584,46.16,1,46.03,1.0
AD00002326,2023-11-29,google_ads,GS002,Coffee Subscription,1360,57,0.0419,77.37,4,163.26,2.11
AD00002327,2023-11-29,google_ads,GS003,Competitor Conquesting,781,41,0.0525,51.23,3,147.5,2.88
AD00002328,2023-11-29,meta_ads,FB001,Prospecting — Interest,4764,50,0.0105,73.66,1,46.32,0.63
AD00002329,2023-11-29,meta_ads,FB002,Retargeting — Site Visitors,4492,81,0.0182,76.28,2,106.88,1.4
AD00002330,2023-11-29,meta_ads,FB003,LAL — Top Customers,3342,72,0.0216,44.19,2,60.15,1.36
AD00002331,2023-11-29,meta_ads,IG001,Instagram — Story Ads,3565,62,0.0176,59.5,1,50.51,0.85
AD00002332,2023-11-30,google_ads,GS001,Brand Keywords,794,34,0.0428,44.0,2,77.71,1.77
AD00002333,2023-11-30,google_ads,GS002,Coffee Subscription,659,32,0.0486,43.64,2,58.34,1.34
AD00002334,2023-11-30,google_ads,GS003,Competitor Conquesting,2243,81,0.0361,74.91,5,149.74,2.0
AD00002335,2023-11-30,meta_ads,FB001,Prospecting — Interest,3518,35,0.0102,70.58,0,0.0,0.0
AD00002336,2023-11-30,meta_ads,FB002,Retargeting — Site Visitors,7141,175,0.0246,71.77,5,253.66,3.53
AD00002337,2023-11-30,meta_ads,FB003,LAL — Top Customers,6526,125,0.0192,78.19,2,83.76,1.07
AD00002338,2023-11-30,meta_ads,IG001,Instagram — Story Ads,2916,37,0.0128,54.63,0,0.0,0.0
AD00002339,2023-12-01,google_ads,GS001,Brand Keywords,1074,39,0.0363,85.71,1,28.8,0.34
AD00002340,2023-12-01,google_ads,GS002,Coffee Subscription,850,48,0.0565,54.38,1,46.85,0.86
AD00002341,2023-12-01,google_ads,GS003,Competitor Conquesting,1029,49,0.0476,50.06,2,93.93,1.88
AD00002342,2023-12-01,meta_ads,FB001,Prospecting — Interest,6673,57,0.0086,80.22,1,28.86,0.36
AD00002343,2023-12-01,meta_ads,FB002,Retargeting — Site Visitors,3744,78,0.021,47.4,1,47.44,1.0
AD00002344,2023-12-01,meta_ads,FB003,LAL — Top Customers,5893,88,0.015,52.1,3,91.25,1.75
AD00002345,2023-12-01,meta_ads,IG001,Instagram — Story Ads,2979,35,0.0119,63.2,0,0.0,0.0
AD00002346,2023-12-02,google_ads,GS001,Brand Keywords,1267,55,0.0434,52.35,3,150.18,2.87
AD00002347,2023-12-02,google_ads,GS002,Coffee Subscription,725,34,0.0469,60.08,1,50.02,0.83
AD00002348,2023-12-02,google_ads,GS003,Competitor Conquesting,949,29,0.0306,46.83,2,70.19,1.5
AD00002349,2023-12-02,meta_ads,FB001,Prospecting — Interest,10006,86,0.0086,83.35,1,28.22,0.34
AD00002350,2023-12-02,meta_ads,FB002,Retargeting — Site Visitors,7741,148,0.0192,71.69,5,255.81,3.57
AD00002351,2023-12-02,meta_ads,FB003,LAL — Top Customers,4678,90,0.0193,66.06,2,74.59,1.13
AD00002352,2023-12-02,meta_ads,IG001,Instagram — Story Ads,8039,200,0.0249,72.84,4,184.44,2.53
AD00002353,2023-12-03,google_ads,GS001,Brand Keywords,902,34,0.0377,58.95,2,91.0,1.54
AD00002354,2023-12-03,google_ads,GS002,Coffee Subscription,1464,48,0.0328,87.26,3,98.51,1.13
AD00002355,2023-12-03,google_ads,GS003,Competitor Conquesting,1604,88,0.0549,83.64,6,217.47,2.6
AD00002356,2023-12-03,meta_ads,FB001,Prospecting — Interest,4427,88,0.02,49.15,2,82.99,1.69
AD00002357,2023-12-03,meta_ads,FB002,Retargeting — Site Visitors,2918,25,0.0088,62.48,0,0.0,0.0
AD00002358,2023-12-03,meta_ads,FB003,LAL — Top Customers,5591,131,0.0235,89.91,4,191.25,2.13
AD00002359,2023-12-03,meta_ads,IG001,Instagram — Story Ads,4091,73,0.0179,58.22,2,63.11,1.08
AD00002360,2023-12-04,google_ads,GS001,Brand Keywords,1061,36,0.0339,43.34,1,54.23,1.25
AD00002361,2023-12-04,google_ads,GS002,Coffee Subscription,1572,78,0.0496,70.66,6,190.26,2.69
AD00002362,2023-12-04,google_ads,GS003,Competitor Conquesting,625,25,0.04,41.8,1,50.75,1.21
AD00002363,2023-12-04,meta_ads,FB001,Prospecting — Interest,2180,18,0.0083,44.16,0,0.0,0.0
AD00002364,2023-12-04,meta_ads,FB002,Retargeting — Site Visitors,4050,98,0.0242,46.22,1,48.69,1.05
AD00002365,2023-12-04,meta_ads,FB003,LAL — Top Customers,3675,70,0.0193,52.86,1,50.38,0.95
AD00002366,2023-12-04,meta_ads,IG001,Instagram — Story Ads,2288,19,0.0085,41.59,0,0.0,0.0
AD00002367,2023-12-05,google_ads,GS001,Brand Keywords,1049,56,0.0534,76.93,2,94.8,1.23
AD00002368,2023-12-05,google_ads,GS002,Coffee Subscription,1196,70,0.0585,69.18,4,212.99,3.08
AD00002369,2023-12-05,google_ads,GS003,Competitor Conquesting,1427,76,0.0533,57.85,2,108.04,1.87
AD00002370,2023-12-05,meta_ads,FB001,Prospecting — Interest,5974,133,0.0224,59.45,2,108.94,1.83
AD00002371,2023-12-05,meta_ads,FB002,Retargeting — Site Visitors,4907,103,0.021,67.97,2,109.5,1.61
AD00002372,2023-12-05,meta_ads,FB003,LAL — Top Customers,4916,46,0.0095,73.8,1,38.69,0.52
AD00002373,2023-12-05,meta_ads,IG001,Instagram — Story Ads,4284,65,0.0154,77.97,1,51.95,0.67
AD00002374,2023-12-06,google_ads,GS001,Brand Keywords,1223,44,0.036,80.52,3,115.7,1.44
AD00002375,2023-12-06,google_ads,GS002,Coffee Subscription,2751,83,0.0302,83.01,2,79.79,0.96
AD00002376,2023-12-06,google_ads,GS003,Competitor Conquesting,840,45,0.0536,78.92,2,87.73,1.11
AD00002377,2023-12-06,meta_ads,FB001,Prospecting — Interest,6346,79,0.0125,51.22,1,39.09,0.76
AD00002378,2023-12-06,meta_ads,FB002,Retargeting — Site Visitors,5530,81,0.0148,58.13,2,78.76,1.35
AD00002379,2023-12-06,meta_ads,FB003,LAL — Top Customers,4079,44,0.0108,45.93,0,0.0,0.0
AD00002380,2023-12-06,meta_ads,IG001,Instagram — Story Ads,4007,79,0.0199,80.95,2,73.17,0.9
AD00002381,2023-12-07,google_ads,GS001,Brand Keywords,1920,80,0.0417,76.75,3,125.02,1.63
AD00002382,2023-12-07,google_ads,GS002,Coffee Subscription,680,32,0.0471,66.04,2,94.28,1.43
AD00002383,2023-12-07,google_ads,GS003,Competitor Conquesting,964,49,0.0508,53.59,3,100.52,1.88
AD00002384,2023-12-07,meta_ads,FB001,Prospecting — Interest,3985,43,0.011,62.62,1,36.55,0.58
AD00002385,2023-12-07,meta_ads,FB002,Retargeting — Site Visitors,7836,126,0.0161,73.11,3,141.01,1.93
AD00002386,2023-12-07,meta_ads,FB003,LAL — Top Customers,3192,72,0.0228,57.84,1,31.52,0.54
AD00002387,2023-12-07,meta_ads,IG001,Instagram — Story Ads,2752,42,0.0153,58.63,0,0.0,0.0
AD00002388,2023-12-08,google_ads,GS001,Brand Keywords,864,47,0.0544,50.05,1,46.54,0.93
AD00002389,2023-12-08,google_ads,GS002,Coffee Subscription,450,24,0.0533,43.4,1,54.17,1.25
AD00002390,2023-12-08,google_ads,GS003,Competitor Conquesting,1268,42,0.0331,45.32,2,56.98,1.26
AD00002391,2023-12-08,meta_ads,FB001,Prospecting — Interest,4472,72,0.0162,53.13,1,51.28,0.97
AD00002392,2023-12-08,meta_ads,FB002,Retargeting — Site Visitors,2745,57,0.0209,53.23,2,97.74,1.84
AD00002393,2023-12-08,meta_ads,FB003,LAL — Top Customers,3120,62,0.02,44.19,2,70.5,1.6
AD00002394,2023-12-08,meta_ads,IG001,Instagram — Story Ads,2156,51,0.024,43.49,1,42.13,0.97
AD00002395,2023-12-09,google_ads,GS001,Brand Keywords,1415,68,0.0481,53.1,2,97.74,1.84
AD00002396,2023-12-09,google_ads,GS002,Coffee Subscription,1887,66,0.035,89.83,2,75.01,0.84
AD00002397,2023-12-09,google_ads,GS003,Competitor Conquesting,1204,68,0.0565,62.79,3,137.87,2.2
AD00002398,2023-12-09,meta_ads,FB001,Prospecting — Interest,6751,79,0.0118,58.33,1,34.8,0.6
AD00002399,2023-12-09,meta_ads,FB002,Retargeting — Site Visitors,3316,61,0.0185,58.61,0,0.0,0.0
AD00002400,2023-12-09,meta_ads,FB003,LAL — Top Customers,3875,31,0.0082,63.29,0,0.0,0.0
AD00002401,2023-12-09,meta_ads,IG001,Instagram — Story Ads,3311,71,0.0217,56.69,2,93.55,1.65
AD00002402,2023-12-10,google_ads,GS001,Brand Keywords,1517,54,0.0356,92.42,3,141.08,1.53
AD00002403,2023-12-10,google_ads,GS002,Coffee Subscription,1010,45,0.0446,68.64,3,100.76,1.47
AD00002404,2023-12-10,google_ads,GS003,Competitor Conquesting,851,28,0.0329,49.82,1,34.22,0.69
AD00002405,2023-12-10,meta_ads,FB001,Prospecting — Interest,3364,71,0.0213,62.98,2,106.29,1.69
AD00002406,2023-12-10,meta_ads,FB002,Retargeting — Site Visitors,3694,83,0.0225,53.87,2,102.89,1.91
AD00002407,2023-12-10,meta_ads,FB003,LAL — Top Customers,4925,120,0.0244,89.49,1,46.0,0.51
AD00002408,2023-12-10,meta_ads,IG001,Instagram — Story Ads,4121,91,0.0222,75.91,1,50.8,0.67
AD00002409,2023-12-11,google_ads,GS001,Brand Keywords,1102,65,0.059,63.35,5,203.7,3.22
AD00002410,2023-12-11,google_ads,GS002,Coffee Subscription,675,24,0.0356,47.3,0,0.0,0.0
AD00002411,2023-12-11,google_ads,GS003,Competitor Conquesting,2731,110,0.0403,74.88,4,142.64,1.9
AD00002412,2023-12-11,meta_ads,FB001,Prospecting — Interest,5621,102,0.0182,78.93,2,64.04,0.81
AD00002413,2023-12-11,meta_ads,FB002,Retargeting — Site Visitors,6286,99,0.0158,76.38,1,41.51,0.54
AD00002414,2023-12-11,meta_ads,FB003,LAL — Top Customers,8533,133,0.0156,78.85,2,96.99,1.23
AD00002415,2023-12-11,meta_ads,IG001,Instagram — Story Ads,5335,64,0.012,47.97,2,96.34,2.01
AD00002416,2023-12-12,google_ads,GS001,Brand Keywords,499,22,0.0441,40.08,1,47.54,1.19
AD00002417,2023-12-12,google_ads,GS002,Coffee Subscription,1318,75,0.0569,82.6,3,146.58,1.77
AD00002418,2023-12-12,google_ads,GS003,Competitor Conquesting,1658,71,0.0428,52.72,5,189.86,3.6
AD00002419,2023-12-12,meta_ads,FB001,Prospecting — Interest,2433,35,0.0147,47.81,0,0.0,0.0
AD00002420,2023-12-12,meta_ads,FB002,Retargeting — Site Visitors,4521,91,0.0203,63.48,3,158.7,2.5
AD00002421,2023-12-12,meta_ads,FB003,LAL — Top Customers,3473,33,0.0096,47.13,0,0.0,0.0
AD00002422,2023-12-12,meta_ads,IG001,Instagram — Story Ads,8506,199,0.0234,74.18,4,170.4,2.3
AD00002423,2023-12-13,google_ads,GS001,Brand Keywords,663,32,0.0483,61.37,1,54.09,0.88
AD00002424,2023-12-13,google_ads,GS002,Coffee Subscription,1576,65,0.0412,41.15,3,116.59,2.83
AD00002425,2023-12-13,google_ads,GS003,Competitor Conquesting,672,22,0.0327,44.22,1,48.74,1.1
AD00002426,2023-12-13,meta_ads,FB001,Prospecting — Interest,1933,17,0.0093,40.84,0,0.0,0.0
AD00002427,2023-12-13,meta_ads,FB002,Retargeting — Site Visitors,7028,96,0.0138,63.68,3,128.8,2.02
AD00002428,2023-12-13,meta_ads,FB003,LAL — Top Customers,4037,100,0.025,56.48,1,31.23,0.55
AD00002429,2023-12-13,meta_ads,IG001,Instagram — Story Ads,3772,55,0.0148,77.49,1,46.26,0.6
AD00002430,2023-12-14,google_ads,GS001,Brand Keywords,611,34,0.0556,60.04,2,67.26,1.12
AD00002431,2023-12-14,google_ads,GS002,Coffee Subscription,1428,79,0.0553,62.92,3,107.48,1.71
AD00002432,2023-12-14,google_ads,GS003,Competitor Conquesting,507,30,0.0592,41.86,1,40.64,0.97
AD00002433,2023-12-14,meta_ads,FB001,Prospecting — Interest,3745,84,0.0226,54.87,1,32.71,0.6
AD00002434,2023-12-14,meta_ads,FB002,Retargeting — Site Visitors,3417,33,0.0098,64.65,0,0.0,0.0
AD00002435,2023-12-14,meta_ads,FB003,LAL — Top Customers,3805,72,0.019,42.05,2,71.35,1.7
AD00002436,2023-12-14,meta_ads,IG001,Instagram — Story Ads,3213,64,0.02,57.23,2,67.17,1.17
AD00002437,2023-12-15,google_ads,GS001,Brand Keywords,1287,54,0.042,82.48,4,136.45,1.65
AD00002438,2023-12-15,google_ads,GS002,Coffee Subscription,1065,38,0.0357,64.61,1,39.26,0.61
AD00002439,2023-12-15,google_ads,GS003,Competitor Conquesting,668,29,0.0434,56.64,2,90.73,1.6
AD00002440,2023-12-15,meta_ads,FB001,Prospecting — Interest,4127,100,0.0243,78.67,2,78.34,1.0
AD00002441,2023-12-15,meta_ads,FB002,Retargeting — Site Visitors,3063,36,0.012,67.28,1,46.14,0.69
AD00002442,2023-12-15,meta_ads,FB003,LAL — Top Customers,2934,62,0.0214,60.21,2,86.55,1.44
AD00002443,2023-12-15,meta_ads,IG001,Instagram — Story Ads,4715,83,0.0177,65.83,2,88.56,1.35
AD00002444,2023-12-16,google_ads,GS001,Brand Keywords,537,25,0.0466,45.52,1,52.3,1.15
AD00002445,2023-12-16,google_ads,GS002,Coffee Subscription,471,27,0.0573,51.2,1,36.83,0.72
AD00002446,2023-12-16,google_ads,GS003,Competitor Conquesting,1383,65,0.047,57.37,5,146.3,2.55
AD00002447,2023-12-16,meta_ads,FB001,Prospecting — Interest,6376,93,0.0147,53.18,1,53.59,1.01
AD00002448,2023-12-16,meta_ads,FB002,Retargeting — Site Visitors,4204,89,0.0214,56.8,2,97.46,1.72
AD00002449,2023-12-16,meta_ads,FB003,LAL — Top Customers,7091,57,0.0081,87.16,0,0.0,0.0
AD00002450,2023-12-16,meta_ads,IG001,Instagram — Story Ads,7288,81,0.0112,83.75,1,46.91,0.56
AD00002451,2023-12-17,google_ads,GS001,Brand Keywords,829,49,0.0591,78.14,1,39.66,0.51
AD00002452,2023-12-17,google_ads,GS002,Coffee Subscription,588,33,0.0561,74.29,1,53.81,0.72
AD00002453,2023-12-17,google_ads,GS003,Competitor Conquesting,1930,100,0.0518,65.48,5,164.5,2.51
AD00002454,2023-12-17,meta_ads,FB001,Prospecting — Interest,4246,48,0.0114,63.61,1,28.56,0.45
AD00002455,2023-12-17,meta_ads,FB002,Retargeting — Site Visitors,4219,83,0.0197,45.78,3,151.7,3.31
AD00002456,2023-12-17,meta_ads,FB003,LAL — Top Customers,3838,83,0.0217,72.59,1,36.04,0.5
AD00002457,2023-12-17,meta_ads,IG001,Instagram — Story Ads,4305,79,0.0185,73.37,2,87.45,1.19
AD00002458,2023-12-18,google_ads,GS001,Brand Keywords,1638,96,0.0586,61.01,4,131.26,2.15
AD00002459,2023-12-18,google_ads,GS002,Coffee Subscription,1355,47,0.0347,64.52,2,64.54,1.0
