item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,cogs
OI00008185,O00004971,C004380,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008186,O00004972,C004382,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00008187,O00004972,C004382,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00008188,O00004972,C004382,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00008189,O00004972,C004382,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00008190,O00004973,C004384,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00008191,O00004973,C004384,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.15,45.88,19.6
OI00008192,O00004973,C004384,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00008193,O00004973,C004384,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00008194,O00004974,C004386,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008195,O00004975,C004387,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00008196,O00004975,C004387,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.15,66.28,27.0
OI00008197,O00004976,C004388,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00008198,O00004976,C004388,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00008199,O00004977,C004389,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008200,O00004978,C004390,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008201,O00004979,C004390,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008202,O00004980,C004391,P001,Morning Ritual Blend,whole_bean,2,18.99,0.2,30.38,13.0
OI00008203,O00004981,C004394,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00008204,O00004981,C004394,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00008205,O00004982,C004395,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008206,O00004983,C004397,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008207,O00004983,C004397,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008208,O00004983,C004397,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008209,O00004984,C004397,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008210,O00004984,C004397,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008211,O00004984,C004397,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008212,O00004985,C004397,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008213,O00004985,C004397,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008214,O00004985,C004397,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00008215,O00004985,C004397,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008216,O00004986,C004398,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00008217,O00004987,C004399,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00008218,O00004988,C004400,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00008219,O00004988,C004400,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.15,33.14,13.5
OI00008220,O00004988,C004400,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00008221,O00004989,C004400,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008222,O00004989,C004400,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008223,O00004990,C004401,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008224,O00004990,C004401,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008225,O00004991,C004401,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008226,O00004991,C004401,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008227,O00004991,C004401,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008228,O00004992,C004401,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008229,O00004992,C004401,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008230,O00004992,C004401,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008231,O00004993,C004401,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008232,O00004994,C004401,P004,Cold Brew Starter Kit,equipment,1,34.99,0.1,31.49,12.0
OI00008233,O00004995,C004401,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008234,O00004995,C004401,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00008235,O00004996,C004401,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008236,O00004996,C004401,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008237,O00004997,C004401,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00008238,O00004997,C004401,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00008239,O00004997,C004401,P002,Dark Roast Espresso,whole_bean,1,21.99,0.2,17.59,7.2
OI00008240,O00004998,C004401,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008241,O00004999,C004401,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00008242,O00005000,C004401,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.2,18.39,8.4
OI00008243,O00005001,C004401,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008244,O00005001,C004401,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008245,O00005002,C004401,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008246,O00005003,C004401,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00008247,O00005003,C004401,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00008248,O00005004,C004401,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00008249,O00005005,C004401,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008250,O00005005,C004401,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008251,O00005005,C004401,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008252,O00005005,C004401,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008253,O00005006,C004403,P001,Morning Ritual Blend,whole_bean,1,18.99,0.15,16.14,6.5
OI00008254,O00005007,C004403,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008255,O00005007,C004403,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008256,O00005008,C004404,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00008257,O00005009,C004407,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.2,36.78,16.8
OI00008258,O00005010,C004408,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00008259,O00005010,C004408,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008260,O00005011,C004409,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008261,O00005011,C004409,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008262,O00005012,C004409,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008263,O00005013,C004409,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.1,20.69,8.4
OI00008264,O00005013,C004409,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.1,24.29,9.8
OI00008265,O00005013,C004409,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.1,70.18,27.0
OI00008266,O00005013,C004409,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.1,35.09,13.5
OI00008267,O00005014,C004410,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00008268,O00005015,C004411,P001,Morning Ritual Blend,whole_bean,3,18.99,0.0,56.97,19.5
OI00008269,O00005016,C004412,P004,Cold Brew Starter Kit,equipment,1,34.99,0.2,27.99,12.0
OI00008270,O00005017,C004413,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00008271,O00005018,C004414,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008272,O00005018,C004414,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008273,O00005018,C004414,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008274,O00005019,C004414,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008275,O00005020,C004415,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00008276,O00005020,C004415,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008277,O00005021,C004418,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008278,O00005022,C004419,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008279,O00005023,C004419,P008,Reusable Brew Bag,equipment,1,12.99,0.15,11.04,3.2
OI00008280,O00005023,C004419,P002,Dark Roast Espresso,whole_bean,3,21.99,0.15,56.07,21.6
OI00008281,O00005024,C004419,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008282,O00005024,C004419,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008283,O00005024,C004419,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008284,O00005025,C004419,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008285,O00005025,C004419,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008286,O00005026,C004419,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008287,O00005027,C004420,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00008288,O00005027,C004420,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00008289,O00005028,C004423,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008290,O00005028,C004423,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008291,O00005028,C004423,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008292,O00005028,C004423,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00008293,O00005029,C004424,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008294,O00005030,C004425,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008295,O00005030,C004425,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008296,O00005031,C004425,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00008297,O00005031,C004425,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008298,O00005031,C004425,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00008299,O00005032,C004425,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008300,O00005032,C004425,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008301,O00005032,C004425,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008302,O00005032,C004425,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008303,O00005033,C004425,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008304,O00005033,C004425,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.0,68.97,25.2
OI00008305,O00005034,C004427,P008,Reusable Brew Bag,equipment,2,12.99,0.2,20.78,6.4
OI00008306,O00005035,C004428,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008307,O00005035,C004428,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008308,O00005036,C004428,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008309,O00005036,C004428,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008310,O00005036,C004428,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008311,O00005037,C004429,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008312,O00005037,C004429,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008313,O00005038,C004430,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008314,O00005038,C004430,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008315,O00005039,C004430,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008316,O00005039,C004430,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008317,O00005039,C004430,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008318,O00005039,C004430,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008319,O00005040,C004431,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00008320,O00005041,C004432,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00008321,O00005042,C004433,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00008322,O00005042,C004433,P008,Reusable Brew Bag,equipment,3,12.99,0.0,38.97,9.6
OI00008323,O00005042,C004433,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008324,O00005043,C004434,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008325,O00005043,C004434,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008326,O00005043,C004434,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008327,O00005044,C004435,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008328,O00005044,C004435,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008329,O00005045,C004435,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008330,O00005045,C004435,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00008331,O00005046,C004436,P002,Dark Roast Espresso,whole_bean,1,21.99,0.1,19.79,7.2
OI00008332,O00005047,C004436,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.2,36.78,16.8
OI00008333,O00005048,C004437,P006,Decaf House Blend,whole_bean,2,17.99,0.1,32.38,12.4
OI00008334,O00005049,C004438,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008335,O00005050,C004439,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008336,O00005051,C004440,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00008337,O00005051,C004440,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,3,22.99,0.15,58.62,25.2
OI00008338,O00005051,C004440,P008,Reusable Brew Bag,equipment,2,12.99,0.15,22.08,6.4
OI00008339,O00005052,C004440,P002,Dark Roast Espresso,whole_bean,1,21.99,0.2,17.59,7.2
OI00008340,O00005052,C004440,P008,Reusable Brew Bag,equipment,1,12.99,0.2,10.39,3.2
OI00008341,O00005053,C004443,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,2,22.99,0.0,45.98,16.8
OI00008342,O00005053,C004443,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008343,O00005054,C004444,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008344,O00005055,C004445,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008345,O00005056,C004445,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008346,O00005057,C004445,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008347,O00005058,C004445,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00008348,O00005058,C004445,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00008349,O00005058,C004445,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00008350,O00005059,C004445,P001,Morning Ritual Blend,whole_bean,1,18.99,0.2,15.19,6.5
OI00008351,O00005059,C004445,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.2,31.19,13.5
OI00008352,O00005059,C004445,P003,Single Origin Ethiopia,whole_bean,2,26.99,0.2,43.18,19.6
OI00008353,O00005060,C004446,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.1,70.18,27.0
OI00008354,O00005060,C004446,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00008355,O00005061,C004447,P002,Dark Roast Espresso,whole_bean,1,21.99,0.15,18.69,7.2
OI00008356,O00005061,C004447,P004,Cold Brew Starter Kit,equipment,2,34.99,0.15,59.48,24.0
OI00008357,O00005062,C004447,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00008358,O00005063,C004447,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008359,O00005064,C004448,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008360,O00005064,C004448,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008361,O00005065,C004449,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.15,22.94,9.8
OI00008362,O00005065,C004449,P004,Cold Brew Starter Kit,equipment,1,34.99,0.15,29.74,12.0
OI00008363,O00005066,C004450,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00008364,O00005067,C004450,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008365,O00005068,C004450,P008,Reusable Brew Bag,equipment,1,12.99,0.1,11.69,3.2
OI00008366,O00005069,C004450,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00008367,O00005069,C004450,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008368,O00005070,C004451,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008369,O00005070,C004451,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008370,O00005071,C004452,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008371,O00005072,C004454,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00008372,O00005072,C004454,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008373,O00005073,C004455,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.0,22.99,8.4
OI00008374,O00005074,C004455,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00008375,O00005075,C004455,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00008376,O00005075,C004455,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008377,O00005076,C004456,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008378,O00005076,C004456,P002,Dark Roast Espresso,whole_bean,1,21.99,0.0,21.99,7.2
OI00008379,O00005077,C004459,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008380,O00005077,C004459,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008381,O00005077,C004459,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00008382,O00005077,C004459,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008383,O00005078,C004459,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008384,O00005079,C004460,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008385,O00005080,C004462,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008386,O00005081,C004463,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.0,77.98,27.0
OI00008387,O00005081,C004463,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008388,O00005082,C004466,P005,Subscription Box — 2 bags/mo,subscription,2,38.99,0.15,66.28,27.0
OI00008389,O00005083,C004466,P008,Reusable Brew Bag,equipment,2,12.99,0.0,25.98,6.4
OI00008390,O00005083,C004466,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008391,O00005083,C004466,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008392,O00005084,C004466,P003,Single Origin Ethiopia,whole_bean,3,26.99,0.0,80.97,29.4
OI00008393,O00005084,C004466,P005,Subscription Box — 2 bags/mo,subscription,3,38.99,0.0,116.97,40.5
OI00008394,O00005084,C004466,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008395,O00005084,C004466,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008396,O00005085,C004467,P006,Decaf House Blend,whole_bean,1,17.99,0.1,16.19,6.2
OI00008397,O00005086,C004468,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00008398,O00005087,C004468,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008399,O00005088,C004470,P007,Nitro Cold Brew Cans 6pk,ready_to_drink,1,22.99,0.15,19.54,8.4
OI00008400,O00005089,C004471,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
OI00008401,O00005090,C004472,P002,Dark Roast Espresso,whole_bean,3,21.99,0.0,65.97,21.6
OI00008402,O00005090,C004472,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008403,O00005091,C004472,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008404,O00005092,C004474,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008405,O00005092,C004474,P001,Morning Ritual Blend,whole_bean,1,18.99,0.0,18.99,6.5
OI00008406,O00005093,C004475,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00008407,O00005093,C004475,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008408,O00005093,C004475,P008,Reusable Brew Bag,equipment,1,12.99,0.0,12.99,3.2
OI00008409,O00005094,C004476,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008410,O00005094,C004476,P001,Morning Ritual Blend,whole_bean,2,18.99,0.0,37.98,13.0
OI00008411,O00005094,C004476,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008412,O00005095,C004477,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008413,O00005096,C004478,P001,Morning Ritual Blend,whole_bean,2,18.99,0.15,32.28,13.0
OI00008414,O00005097,C004479,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008415,O00005098,C004480,P006,Decaf House Blend,whole_bean,1,17.99,0.0,17.99,6.2
OI00008416,O00005098,C004480,P002,Dark Roast Espresso,whole_bean,2,21.99,0.0,43.98,14.4
OI00008417,O00005098,C004480,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008418,O00005099,C004481,P005,Subscription Box — 2 bags/mo,subscription,1,38.99,0.0,38.99,13.5
OI00008419,O00005099,C004481,P004,Cold Brew Starter Kit,equipment,2,34.99,0.0,69.98,24.0
OI00008420,O00005100,C004482,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008421,O00005100,C004482,P006,Decaf House Blend,whole_bean,2,17.99,0.0,35.98,12.4
OI00008422,O00005100,C004482,P004,Cold Brew Starter Kit,equipment,3,34.99,0.0,104.97,36.0
OI00008423,O00005101,C004482,P003,Single Origin Ethiopia,whole_bean,1,26.99,0.0,26.99,9.8
OI00008424,O00005101,C004482,P004,Cold Brew Starter Kit,equipment,1,34.99,0.0,34.99,12.0
